points : A
(-0.863376, 0.332465, 0.379536)1.5(1.,0,0)
(-0.859597, -0.486176, 0.157244)1.5(0,0.7,0)
(-0.641933, -0.462697, -0.611419)1.5(1.,0,0)
(0.892071, -0.38984, -0.228548)1.5(0,0.7,0)
(0.0225727, -0.400497, -0.91602)1.5(0,0.7,0)
(0.158481, -0.306409, -0.938615)1.5(0,0.7,0)
(0.101667, 0.701693, -0.705189)1.5(1.,0,0)
(-0.690853, 0.275401, 0.668488)1.5(1.,0,0)
(-0.843147, -0.130384, 0.521634)1.5(0,0.7,0)
(-0.559001, 0.412472, -0.719294)1.5(0,0.7,0)
(0.0942777, 0.125271, -0.987633)1.5(1.,0,0)
(-0.643978, -0.683967, -0.342756)1.5(1.,0,0)
(-0.621418, -0.781343, -0.0578115)1.5(0,0.7,0)
(-0.346885, -0.833806, 0.429463)1.5(1.,0,0)
(-0.347643, -0.63302, 0.691686)1.5(1.,0,0)
(-0.798089, -0.220135, -0.560887)1.5(0,0.7,0)
(-0.7082, -0.375704, 0.597745)1.5(0,0.7,0)
(0.528146, -0.44615, -0.722504)1.5(1.,0,0)
(-0.863487, 0.440805, -0.245117)1.5(0,0.7,0)
(-0.712652, -0.211284, -0.668944)1.5(1.,0,0)
(0.672188, -0.234576, 0.702237)1.5(1.,0,0)
(0.67326, -0.481574, -0.561078)1.5(1.,0,0)
(0.692703, 0.145642, -0.706365)1.5(1.,0,0)
(-0.706926, 0.308012, -0.636698)1.5(1.,0,0)
(-0.19007, -0.754268, -0.628453)1.5(0,0.7,0)
(-0.296929, 0.944985, -0.137247)1.5(0,0.7,0)
(0.219156, -0.282946, -0.933762)1.5(1.,0,0)
(-0.799183, 0.365485, -0.477209)1.5(0,0.7,0)
(0.743031, 0.401809, -0.535214)1.5(0,0.7,0)
(0.126876, -0.249517, -0.960023)1.5(0,0.7,0)
(0.597396, 0.150046, -0.787784)1.5(0,0.7,0)
(0.794985, 0.139356, -0.590405)1.5(0,0.7,0)
(0.662821, 0.658025, -0.357313)1.5(1.,0,0)
(-0.876161, -0.0851994, -0.474429)1.5(0,0.7,0)
(-0.578357, 0.791001, 0.199551)1.5(0,0.7,0)
(-0.597148, -0.583167, 0.550754)1.5(1.,0,0)
(-0.917203, -0.189642, -0.350391)1.5(0,0.7,0)
(0.800412, -0.471016, 0.370789)1.5(0,0.7,0)
(0.657458, 0.739523, -0.144409)1.5(1.,0,0)
(-0.438788, 0.718222, 0.540021)1.5(0,0.7,0)
(-0.941733, 0.322919, -0.0941425)1.5(0,0.7,0)
(-0.463349, 0.73806, 0.490484)1.5(1.,0,0)
(0.710246, 0.130283, -0.691793)1.5(1.,0,0)
(-0.995157, -0.0731689, 0.0656441)1.5(1.,0,0)
(0.694081, -0.715249, 0.0816686)1.5(1.,0,0)
(-0.841171, -0.537346, -0.060756)1.5(0,0.7,0)
(0.157727, 0.681518, -0.714602)1.5(1.,0,0)
(-0.13507, 0.110743, -0.984628)1.5(1.,0,0)
(-0.686541, 0.294379, -0.664833)1.5(1.,0,0)
(-0.752217, -0.0441443, 0.657435)1.5(1.,0,0)
(0.140416, 0.988171, 0.06165)1.5(1.,0,0)
(-0.0510338, 0.985097, -0.164256)1.5(0,0.7,0)
(-0.786906, 0.130492, -0.603118)1.5(0,0.7,0)
(0.0278452, 0.559488, -0.828371)1.5(0,0.7,0)
(-0.121908, 0.96867, 0.216372)1.5(1.,0,0)
(-0.576117, 0.53917, 0.614317)1.5(1.,0,0)
(0.344039, -0.309259, -0.886564)1.5(1.,0,0)
(-0.487993, 0.850582, 0.195893)1.5(0,0.7,0)
(-0.216631, -0.656321, 0.722713)1.5(1.,0,0)
(0.846872, 0.0798478, -0.525769)1.5(0,0.7,0)
(-0.649354, 0.649458, 0.395656)1.5(1.,0,0)
(-0.595121, 0.731011, 0.333847)1.5(0,0.7,0)
(0.0861125, 0.735264, 0.672288)1.5(1.,0,0)
(0.698034, 0.403685, 0.591428)1.5(0,0.7,0)
(-0.625755, -0.779062, 0.038639)1.5(0,0.7,0)
(0.485918, 0.873608, 0.0263204)1.5(0,0.7,0)
(0.286912, 0.795635, -0.533522)1.5(0,0.7,0)
(0.758462, -0.55116, -0.347791)1.5(0,0.7,0)
(0.80328, -0.503596, 0.318012)1.5(0,0.7,0)
(-0.335192, -0.608162, -0.719573)1.5(0,0.7,0)
(0.058436, -0.26846, 0.961517)1.5(0,0.7,0)
(0.0215167, 0.549689, 0.835092)1.5(0,0.7,0)
(-0.559596, -0.827937, 0.037048)1.5(0,0.7,0)
(-0.506942, 0.840983, -0.189098)1.5(0,0.7,0)
(0.316779, -0.916113, 0.245739)1.5(1.,0,0)
(0.514637, 0.556092, -0.652618)1.5(1.,0,0)
(-0.186336, -0.772057, 0.607624)1.5(0,0.7,0)
(0.935719, 0.152012, 0.318311)1.5(0,0.7,0)
(0.769824, 0.581867, -0.2623)1.5(0,0.7,0)
(0.14279, -0.166785, 0.975599)1.5(1.,0,0)
(0.657951, 0.319461, 0.681942)1.5(1.,0,0)
(-0.495751, 0.743613, -0.448632)1.5(1.,0,0)
(-0.851563, -0.522966, 0.0366972)1.5(0,0.7,0)
(-0.646277, -0.639016, -0.417115)1.5(1.,0,0)
(-0.207543, -0.36035, -0.909436)1.5(0,0.7,0)
(0.415079, -0.902726, 0.113113)1.5(0,0.7,0)
(-0.84409, -0.194038, 0.499861)1.5(0,0.7,0)
(-0.200942, -0.0986031, -0.974628)1.5(0,0.7,0)
(0.398465, 0.810825, -0.428706)1.5(1.,0,0)
(0.0374846, 0.712703, -0.700464)1.5(1.,0,0)
(-0.687064, 0.535937, -0.490627)1.5(1.,0,0)
(0.981919, 0.0687836, -0.176364)1.5(0,0.7,0)
(-0.104267, -0.61207, -0.783899)1.5(0,0.7,0)
(0.447224, 0.808214, -0.383121)1.5(1.,0,0)
(-0.643356, 0.63305, -0.430512)1.5(1.,0,0)
(0.235221, 0.881529, 0.409362)1.5(0,0.7,0)
(-0.126937, -0.895003, 0.427618)1.5(0,0.7,0)
(0.64461, 0.0721019, -0.761104)1.5(0,0.7,0)
(-0.225675, 0.904097, -0.362875)1.5(0,0.7,0)
(0.839211, -0.383823, 0.385234)1.5(1.,0,0)
(-0.293587, 0.619992, 0.72761)1.5(0,0.7,0)
(-0.666069, 0.524966, -0.529871)1.5(1.,0,0)
(-0.185612, -0.522148, -0.832412)1.5(0,0.7,0)
(0.796432, 0.349998, -0.493151)1.5(0,0.7,0)
(0.315102, -0.759345, 0.569303)1.5(0,0.7,0)
(0.0377057, 0.989581, 0.138952)1.5(0,0.7,0)
(-0.72334, 0.677785, -0.131854)1.5(1.,0,0)
(0.521976, -0.754314, -0.398184)1.5(0,0.7,0)
(0.783997, 0.00188956, 0.620762)1.5(0,0.7,0)
(0.531083, -0.836789, -0.133173)1.5(0,0.7,0)
(-0.88315, 0.392716, -0.256553)1.5(0,0.7,0)
(0.253707, 0.861342, -0.44014)1.5(0,0.7,0)
(0.743888, -0.600922, 0.292443)1.5(0,0.7,0)
(-0.744068, 0.659258, -0.108358)1.5(1.,0,0)
(0.730992, 0.647253, -0.216134)1.5(1.,0,0)
(-0.158862, -0.853636, 0.496052)1.5(0,0.7,0)
(0.134158, -0.827549, -0.545127)1.5(0,0.7,0)
(-0.631544, -0.387403, -0.671618)1.5(1.,0,0)
(-0.281286, 0.571634, 0.770787)1.5(0,0.7,0)
(0.27211, -0.618401, -0.737249)1.5(0,0.7,0)
(0.267577, 0.849303, -0.455068)1.5(0,0.7,0)
(-0.388218, -0.921535, 0.00774528)1.5(0,0.7,0)
(0.730482, -0.117972, -0.672665)1.5(1.,0,0)
(-0.62009, -0.784222, 0.0220117)1.5(0,0.7,0)
(-0.663914, 0.334685, 0.668733)1.5(1.,0,0)
(0.976831, -0.143267, 0.158981)1.5(1.,0,0)
(-0.100188, 0.0583522, -0.993256)1.5(1.,0,0)
(0.542558, -0.771442, 0.332428)1.5(0,0.7,0)
(0.648561, 0.0790928, 0.757042)1.5(0,0.7,0)
(0.313564, 0.58551, 0.747566)1.5(0,0.7,0)
(-0.445079, 0.744579, 0.4975)1.5(1.,0,0)
(-0.636913, 0.685557, 0.352638)1.5(1.,0,0)
(0.428117, -0.47846, -0.766676)1.5(1.,0,0)
(-0.578264, 0.626936, -0.522075)1.5(1.,0,0)
(0.24889, 0.270532, -0.929982)1.5(1.,0,0)
(0.495654, -0.359571, 0.790592)1.5(0,0.7,0)
(0.681473, 0.32665, 0.6549)1.5(1.,0,0)
(0.663106, -0.628708, -0.406223)1.5(1.,0,0)
(0.120755, 0.950392, 0.28666)1.5(0,0.7,0)
(0.62033, -0.772363, 0.136553)1.5(0,0.7,0)
(-0.974904, -0.0943826, -0.20163)1.5(0,0.7,0)
(0.583935, -0.691757, 0.424844)1.5(0,0.7,0)
(-0.570292, 0.796376, 0.201376)1.5(0,0.7,0)
(0.788474, 0.530946, 0.310492)1.5(0,0.7,0)
(0.983448, -0.165733, 0.0732309)1.5(1.,0,0)
(0.470477, -0.855753, -0.215265)1.5(0,0.7,0)
(-0.650869, -0.665641, -0.365091)1.5(1.,0,0)
(0.834566, 0.525227, -0.166242)1.5(0,0.7,0)
(0.230314, -0.529172, 0.81666)1.5(0,0.7,0)
(0.0920333, 0.973973, -0.20714)1.5(0,0.7,0)
(0.744181, -0.546497, -0.384103)1.5(0,0.7,0)
(0.236785, -0.0143297, 0.971456)1.5(0,0.7,0)
(-0.397705, 0.454417, -0.79708)1.5(1.,0,0)
(0.602216, -0.78153, 0.162931)1.5(0,0.7,0)
(-0.653023, 0.747065, -0.12432)1.5(1.,0,0)
(0.32442, 0.662862, -0.674808)1.5(1.,0,0)
(-0.254758, 0.73209, 0.631777)1.5(0,0.7,0)
(0.0934758, -0.903362, 0.418568)1.5(0,0.7,0)
(0.792688, 0.581036, 0.184506)1.5(0,0.7,0)
(0.713832, -0.590206, 0.376963)1.5(0,0.7,0)
(0.154787, -0.759588, -0.631717)1.5(0,0.7,0)
(-0.808354, -0.559372, -0.183486)1.5(0,0.7,0)
(0.0791029, 0.591643, -0.80231)1.5(0,0.7,0)
(-0.08389, 0.445671, 0.891258)1.5(0,0.7,0)
(-0.864011, -0.436323, 0.251213)1.5(0,0.7,0)
(0.880513, -0.0823965, -0.466805)1.5(0,0.7,0)
(0.356971, 0.46949, -0.807558)1.5(0,0.7,0)
(-0.705763, -0.353019, 0.614228)1.5(1.,0,0)
(-0.285847, -0.852776, -0.437109)1.5(0,0.7,0)
(0.804167, -0.449878, 0.388491)1.5(1.,0,0)
(-0.529258, 0.693209, -0.489232)1.5(1.,0,0)
(-0.714004, -0.428686, -0.553557)1.5(0,0.7,0)
(0.212695, -0.0565574, -0.97548)1.5(0,0.7,0)
(-0.397233, -0.713173, -0.577572)1.5(0,0.7,0)
(0.507599, 0.562143, -0.652946)1.5(1.,0,0)
(0.669973, 0.353103, 0.653034)1.5(1.,0,0)
(-0.907249, -0.39771, -0.136842)1.5(0,0.7,0)
(0.754706, 0.243683, -0.609128)1.5(0,0.7,0)
(0.919175, 0.0642752, 0.388569)1.5(0,0.7,0)
(-0.0344952, 0.151566, -0.987845)1.5(0,0.7,0)
(-0.649659, 0.168979, 0.741208)1.5(1.,0,0)
(-0.0785102, 0.713876, 0.695857)1.5(1.,0,0)
(0.595262, 0.783327, 0.17906)1.5(0,0.7,0)
(0.6801, -0.664782, 0.309077)1.5(1.,0,0)
(0.584752, -0.741549, -0.328892)1.5(0,0.7,0)
(0.113472, -0.207344, 0.971665)1.5(1.,0,0)
(0.821249, 0.570526, 0.00709512)1.5(0,0.7,0)
(-0.704423, 0.690867, -0.16276)1.5(1.,0,0)
(0.888741, -0.348669, 0.297605)1.5(1.,0,0)
(0.713039, -0.591813, -0.375942)1.5(0,0.7,0)
(0.576274, -0.746132, 0.333459)1.5(0,0.7,0)
(-0.8902, 0.429707, -0.151312)1.5(0,0.7,0)
(0.152184, 0.305101, -0.940082)1.5(0,0.7,0)
(0.33777, -0.649822, -0.680913)1.5(1.,0,0)
(0.822333, -0.312012, -0.475833)1.5(0,0.7,0)
(0.343934, 0.176938, -0.922173)1.5(0,0.7,0)
(0.705287, -0.609692, -0.361725)1.5(1.,0,0)
(0.347823, -0.637102, 0.687838)1.5(1.,0,0)
(0.0758873, -0.121118, -0.989733)1.5(1.,0,0)
(0.410724, -0.743765, -0.527371)1.5(0,0.7,0)
(0.825194, 0.474628, -0.306239)1.5(0,0.7,0)
(-0.0446058, 0.264515, -0.963349)1.5(0,0.7,0)
(-0.716275, 0.678552, 0.162843)1.5(1.,0,0)
(-0.632232, -0.595928, 0.495129)1.5(1.,0,0)
(-0.346211, 0.833553, -0.430496)1.5(1.,0,0)
(-0.863123, 0.194335, -0.466103)1.5(0,0.7,0)
(0.368228, -0.58802, 0.720167)1.5(0,0.7,0)
(-0.755053, -0.322027, -0.571133)1.5(0,0.7,0)
(0.272191, 0.574246, 0.77211)1.5(0,0.7,0)
(0.480726, -0.728043, -0.488729)1.5(1.,0,0)
(0.776311, -0.528483, 0.34358)1.5(0,0.7,0)
(-0.255506, -0.945339, 0.202608)1.5(1.,0,0)
(0.915373, -0.246997, 0.317938)1.5(1.,0,0)
(-0.242637, -0.573201, -0.782667)1.5(0,0.7,0)
(0.61587, -0.386903, 0.686302)1.5(1.,0,0)
(-0.146534, -0.300696, 0.942396)1.5(0,0.7,0)
(0.878698, -0.180585, 0.441905)1.5(0,0.7,0)
(-0.463736, 0.874147, -0.144274)1.5(0,0.7,0)
(-0.764538, -0.558432, 0.321926)1.5(0,0.7,0)
(-0.591807, -0.759201, 0.270885)1.5(0,0.7,0)
(-0.938585, -0.287205, -0.191236)1.5(1.,0,0)
(0.967943, 0.0593179, 0.244066)1.5(0,0.7,0)
(0.544832, 0.536119, -0.644775)1.5(1.,0,0)
(0.795941, 0.598063, -0.0938033)1.5(0,0.7,0)
(-0.744188, 0.61116, 0.269568)1.5(0,0.7,0)
(0.200042, 0.647409, 0.735421)1.5(1.,0,0)
(0.524647, -0.507915, -0.683205)1.5(1.,0,0)
(0.00515746, -0.525261, 0.850926)1.5(0,0.7,0)
(-0.343323, 0.911415, 0.226831)1.5(0,0.7,0)
(0.524777, -0.840685, -0.133637)1.5(0,0.7,0)
(0.0710522, 0.0723503, 0.994845)1.5(1.,0,0)
(-0.537995, -0.470749, 0.699255)1.5(1.,0,0)
(-0.0751944, 0.90228, 0.424543)1.5(0,0.7,0)
(0.580124, 0.778266, 0.240329)1.5(0,0.7,0)
(-0.56066, -0.26833, -0.783364)1.5(0,0.7,0)
(-0.0552779, 0.654726, -0.753843)1.5(1.,0,0)
(-0.884871, -0.262074, -0.385124)1.5(0,0.7,0)
(-0.11488, -0.0935594, 0.988964)1.5(1.,0,0)
(-0.268467, 0.753318, -0.600365)1.5(0,0.7,0)
(0.077984, 0.99553, 0.0532838)1.5(1.,0,0)
(0.731368, 0.65945, -0.173858)1.5(1.,0,0)
(-0.681117, 0.1029, -0.724907)1.5(1.,0,0)
(0.65583, -0.470235, -0.590564)1.5(1.,0,0)
(-0.0158648, -0.997769, 0.064841)1.5(1.,0,0)
(-0.29487, -0.10292, 0.949979)1.5(0,0.7,0)
(-0.596795, -0.789035, -0.145805)1.5(0,0.7,0)
(-0.559796, -0.808429, -0.181851)1.5(0,0.7,0)
(0.98082, 0.166173, 0.101876)1.5(1.,0,0)
(-0.642752, -0.576575, 0.504412)1.5(1.,0,0)
(-0.146523, -0.819508, 0.554019)1.5(0,0.7,0)
(0.551979, 0.818005, -0.161824)1.5(0,0.7,0)
(0.864388, 0.359099, 0.351967)1.5(1.,0,0)
(-0.952633, -0.218715, 0.211317)1.5(1.,0,0)
(0.0833948, 0.645785, -0.758952)1.5(0,0.7,0)
(-0.568969, -0.40309, -0.716793)1.5(0,0.7,0)
(-0.837584, -0.405498, 0.366094)1.5(1.,0,0)
(0.905151, -0.175123, -0.387342)1.5(0,0.7,0)
(-0.176905, -0.965323, -0.191977)1.5(1.,0,0)
(-0.70657, -0.0507822, -0.705819)1.5(1.,0,0)
(-0.664174, 0.608727, 0.433964)1.5(1.,0,0)
(-0.293289, 0.40041, 0.868132)1.5(0,0.7,0)
(0.550421, -0.616772, -0.562698)1.5(1.,0,0)
(-0.415897, -0.57037, 0.708313)1.5(0,0.7,0)
(-0.186586, 0.791905, 0.58144)1.5(0,0.7,0)
(-0.722007, 0.308612, -0.619245)1.5(0,0.7,0)
(0.180766, 0.439817, 0.879707)1.5(0,0.7,0)
(0.71674, 0.0873323, 0.69185)1.5(1.,0,0)
(-0.0536506, 0.286899, 0.956457)1.5(0,0.7,0)
(-0.5146, -0.854052, 0.0760415)1.5(0,0.7,0)
(0.699378, 0.154652, 0.69782)1.5(1.,0,0)
(-0.176217, 0.283422, -0.942666)1.5(0,0.7,0)
(0.689996, -0.6516, 0.315155)1.5(1.,0,0)
(-0.830031, 0.548741, -0.0996578)1.5(0,0.7,0)
(0.95202, 0.261327, -0.159267)1.5(0,0.7,0)
(-0.525986, -0.557584, 0.642214)1.5(1.,0,0)
(-0.533429, 0.133709, -0.83521)1.5(0,0.7,0)
(0.696775, -0.590884, 0.406645)1.5(0,0.7,0)
(-0.835869, 0.548574, -0.0197348)1.5(0,0.7,0)
(-0.404435, 0.843778, 0.352805)1.5(1.,0,0)
(-0.470012, -0.85233, -0.229396)1.5(0,0.7,0)
(-0.719593, -0.225161, 0.656878)1.5(1.,0,0)
(-0.905996, 0.146321, 0.397191)1.5(0,0.7,0)
(0.690321, -0.719105, 0.0796536)1.5(1.,0,0)
(-0.480783, 0.151068, -0.863728)1.5(0,0.7,0)
(0.216937, 0.964005, -0.153732)1.5(1.,0,0)
(0.0935471, -0.847981, 0.521706)1.5(0,0.7,0)
(0.844691, -0.52931, -0.0795515)1.5(0,0.7,0)
(-0.684529, -0.656583, -0.31673)1.5(1.,0,0)
(-0.938755, -0.022435, 0.343853)1.5(0,0.7,0)
(0.723076, 0.308782, 0.617912)1.5(0,0.7,0)
(0.40322, -0.879967, 0.251139)1.5(0,0.7,0)
(-0.60288, -0.478027, -0.638769)1.5(1.,0,0)
(-0.2265, 0.600346, 0.766996)1.5(0,0.7,0)
(0.329834, 0.927, -0.178552)1.5(0,0.7,0)
(-0.325218, -0.471027, -0.81998)1.5(0,0.7,0)
(-0.30405, 0.858451, 0.413056)1.5(0,0.7,0)
(0.787758, 0.312583, -0.530782)1.5(0,0.7,0)
(-0.549634, 0.82918, 0.101804)1.5(0,0.7,0)
(0.92884, 0.132774, 0.345871)1.5(0,0.7,0)
(0.0272074, 0.777141, 0.628738)1.5(0,0.7,0)
(-0.491293, -0.630861, -0.600538)1.5(1.,0,0)
(0.565613, -0.644385, 0.514635)1.5(1.,0,0)
(-0.964553, 0.0794468, -0.251645)1.5(0,0.7,0)
(0.581073, 0.797701, 0.161331)1.5(0,0.7,0)
(-0.78079, 0.357195, 0.51262)1.5(0,0.7,0)
(0.773324, -0.0988819, -0.626252)1.5(0,0.7,0)
(0.914792, 0.348857, 0.203606)1.5(0,0.7,0)
(0.397828, 0.836278, 0.377323)1.5(1.,0,0)
(-0.878488, 0.297795, 0.373599)1.5(1.,0,0)
(-0.495044, 0.81617, 0.29799)1.5(0,0.7,0)
(0.647882, 0.219803, 0.729339)1.5(1.,0,0)
(-0.504599, 0.637004, 0.582757)1.5(1.,0,0)
(-0.499082, -0.85053, -0.165882)1.5(0,0.7,0)
(-0.719968, -0.447393, -0.530552)1.5(1.,0,0)
(0.615881, -0.607576, 0.501539)1.5(1.,0,0)
(-0.501821, 0.762711, 0.407979)1.5(1.,0,0)
(-0.562731, 0.319206, 0.762523)1.5(0,0.7,0)
(-0.886761, -0.0661667, 0.457468)1.5(0,0.7,0)
(-0.596593, 0.268356, 0.756348)1.5(0,0.7,0)
(-0.170889, -0.184851, -0.967795)1.5(1.,0,0)
(-0.438622, 0.752101, 0.491889)1.5(1.,0,0)
(0.806809, -0.59079, 0.00518701)1.5(0,0.7,0)
(-0.455856, -0.348095, 0.819161)1.5(0,0.7,0)
(0.918781, -0.269243, 0.288703)1.5(1.,0,0)
(0.603256, 0.485949, 0.632405)1.5(1.,0,0)
(-0.680579, 0.716497, -0.153115)1.5(1.,0,0)
(-0.993147, -0.116397, 0.0105644)1.5(0,0.7,0)
(0.496694, 0.867902, -0.00646713)1.5(0,0.7,0)
(-0.455176, -0.506887, 0.732038)1.5(1.,0,0)
(-0.967972, 0.143375, 0.20609)1.5(1.,0,0)
(-0.745366, -0.528411, -0.406461)1.5(0,0.7,0)
(0.139031, -0.365191, -0.920492)1.5(0,0.7,0)
(-0.489827, -0.263451, 0.831062)1.5(0,0.7,0)
(0.519744, -0.732191, 0.440185)1.5(1.,0,0)
(0.782629, 0.609134, 0.128251)1.5(0,0.7,0)
(0.265429, 0.803668, -0.532602)1.5(0,0.7,0)
(0.477575, -0.279631, 0.832903)1.5(0,0.7,0)
(0.567071, 0.794822, 0.216076)1.5(0,0.7,0)
(-0.631985, -0.744735, 0.214391)1.5(0,0.7,0)
(-0.360402, 0.493905, -0.791308)1.5(0,0.7,0)
(0.579296, -0.814923, 0.017788)1.5(0,0.7,0)
(0.424043, 0.819488, 0.385522)1.5(1.,0,0)
(-0.479564, -0.542922, -0.689387)1.5(1.,0,0)
(0.597462, -0.790826, -0.13279)1.5(0,0.7,0)
(0.104226, 0.20491, 0.973216)1.5(0,0.7,0)
(-0.713433, 0.147062, 0.685117)1.5(1.,0,0)
(0.638474, -0.652566, -0.408055)1.5(1.,0,0)
(0.698576, 0.230891, -0.67726)1.5(1.,0,0)
(0.381437, -0.864845, -0.326418)1.5(1.,0,0)
(0.993556, 0.109089, 0.0307429)1.5(1.,0,0)
(0.789059, 0.563761, 0.244046)1.5(0,0.7,0)
(0.132109, -0.98694, -0.0921752)1.5(1.,0,0)
(0.97804, -0.143979, -0.150692)1.5(1.,0,0)
(0.48935, 0.847801, 0.204377)1.5(0,0.7,0)
(0.580885, -0.666147, 0.467782)1.5(1.,0,0)
(-0.802674, 0.594376, 0.0493209)1.5(0,0.7,0)
(-0.27454, 0.00996164, 0.961524)1.5(0,0.7,0)
(0.486853, 0.80205, 0.345962)1.5(0,0.7,0)
(-0.936872, -0.144961, 0.318209)1.5(0,0.7,0)
(0.272199, 0.576397, 0.770503)1.5(0,0.7,0)
(0.555185, 0.422262, -0.716564)1.5(0,0.7,0)
(0.210591, -0.722792, -0.658197)1.5(1.,0,0)
(-0.364146, -0.884861, -0.290548)1.5(1.,0,0)
(-0.593189, -0.38182, 0.708759)1.5(0,0.7,0)
(0.818882, 0.463646, -0.338326)1.5(0,0.7,0)
(-0.0223038, -0.900637, -0.433999)1.5(0,0.7,0)
(0.622285, -0.694632, 0.360898)1.5(1.,0,0)
(0.741348, 0.493538, -0.454778)1.5(1.,0,0)
(0.765598, -0.0228807, 0.642912)1.5(0,0.7,0)
(0.588847, -0.208583, -0.780867)1.5(0,0.7,0)
(0.443566, -0.446132, -0.777313)1.5(1.,0,0)
(0.805926, 0.180822, 0.563726)1.5(0,0.7,0)
(-0.558728, -0.222932, 0.798827)1.5(0,0.7,0)
(-0.498319, 0.257047, 0.828013)1.5(0,0.7,0)
(-0.559982, 0.319954, -0.764232)1.5(0,0.7,0)
(0.774712, 0.202613, -0.598973)1.5(0,0.7,0)
(0.587183, 0.574296, -0.570439)1.5(1.,0,0)
(0.455991, -0.705698, 0.542275)1.5(1.,0,0)
(-0.698202, 0.0419252, 0.714672)1.5(1.,0,0)
(-0.705668, -0.414783, 0.574445)1.5(0,0.7,0)
(0.865566, 0.479721, -0.143746)1.5(0,0.7,0)
(0.514146, -0.346832, -0.78445)1.5(0,0.7,0)
(-0.453175, -0.887571, 0.0827658)1.5(0,0.7,0)
(0.434685, 0.306424, 0.846849)1.5(0,0.7,0)
(-0.57902, -0.49091, 0.650956)1.5(1.,0,0)
(0.966491, 0.225286, -0.123049)1.5(0,0.7,0)
(-0.0562656, -0.422787, -0.904481)1.5(0,0.7,0)
(-0.746303, -0.195969, 0.636104)1.5(0,0.7,0)
(0.1492, 0.969846, 0.192715)1.5(1.,0,0)
(-0.809078, 0.469368, -0.353676)1.5(0,0.7,0)
(-0.09352, -0.991197, -0.0937101)1.5(1.,0,0)
(0.64028, -0.766961, 0.0425755)1.5(0,0.7,0)
(-0.559475, 0.828696, -0.0158556)1.5(0,0.7,0)
(-0.985083, -0.0123127, 0.171638)1.5(0,0.7,0)
(0.167119, 0.928313, -0.332122)1.5(0,0.7,0)
(-0.505027, -0.554661, -0.661286)1.5(1.,0,0)
(-0.135401, 0.681, 0.719656)1.5(1.,0,0)
(0.983992, -0.173452, -0.0409072)1.5(0,0.7,0)
(-0.896185, 0.28157, -0.342887)1.5(1.,0,0)
(-0.696112, 0.51904, -0.496009)1.5(1.,0,0)
(-0.34882, 0.718376, -0.601881)1.5(0,0.7,0)
(-0.0695346, -0.922613, 0.379408)1.5(0,0.7,0)
(0.611265, -0.67965, -0.4055)1.5(1.,0,0)
(-0.641692, 0.440324, 0.627971)1.5(1.,0,0)
(0.704939, -0.393179, -0.590314)1.5(0,0.7,0)
(-0.724804, -0.67427, -0.141488)1.5(1.,0,0)
(0.410627, -0.60002, 0.686557)1.5(1.,0,0)
(0.210719, -0.151737, -0.965698)1.5(1.,0,0)
(0.719243, -0.467901, -0.513574)1.5(1.,0,0)
(-0.278099, 0.00351552, 0.960546)1.5(0,0.7,0)
(-0.757095, -0.582688, -0.295434)1.5(0,0.7,0)
(0.647947, 0.756532, -0.0884464)1.5(0,0.7,0)
(-0.33393, -0.346434, -0.876626)1.5(1.,0,0)
(-0.750208, 0.589198, 0.300057)1.5(0,0.7,0)
(0.638771, 0.0794477, -0.765284)1.5(0,0.7,0)
(0.767317, 0.344558, -0.540837)1.5(0,0.7,0)
(-0.63508, -0.770067, -0.0605908)1.5(0,0.7,0)
(0.0159605, 0.73827, -0.674316)1.5(1.,0,0)
(0.760342, -0.587236, 0.277549)1.5(0,0.7,0)
(-0.0913188, -0.54049, 0.83638)1.5(0,0.7,0)
(0.0940517, -0.133125, -0.986627)1.5(1.,0,0)
(-0.69996, -0.00298929, 0.714176)1.5(1.,0,0)
(-0.246249, 0.0922402, 0.964807)1.5(0,0.7,0)
(-0.197107, -0.713826, -0.672013)1.5(1.,0,0)
(-0.551701, 0.592847, -0.58665)1.5(1.,0,0)
(0.835441, 0.438776, -0.330929)1.5(0,0.7,0)
(-0.9786, -0.00413972, 0.205729)1.5(0,0.7,0)
(0.378334, -0.674041, 0.634454)1.5(1.,0,0)
(-0.808976, -0.401004, 0.42983)1.5(1.,0,0)
(0.267312, 0.732947, -0.625566)1.5(0,0.7,0)
(-0.013568, -0.15635, 0.987608)1.5(0,0.7,0)
(-0.686238, 0.511164, -0.517483)1.5(1.,0,0)
(0.464843, -0.530891, -0.708573)1.5(1.,0,0)
(0.041226, 0.718567, 0.694234)1.5(1.,0,0)
(0.213231, 0.599439, -0.771495)1.5(0,0.7,0)
(0.225633, -0.962642, 0.149697)1.5(1.,0,0)
(-0.12626, 0.445216, -0.886477)1.5(0,0.7,0)
(0.9944, -0.00565413, -0.105533)1.5(1.,0,0)
(-0.272485, 0.960029, 0.0639979)1.5(0,0.7,0)
(0.466664, -0.645994, 0.604083)1.5(1.,0,0)
(0.185941, -0.956974, 0.222769)1.5(1.,0,0)
(0.735534, 0.148721, -0.660963)1.5(1.,0,0)
(-0.405847, -0.255175, 0.877596)1.5(0,0.7,0)
(0.194311, -0.82796, 0.526047)1.5(0,0.7,0)
(0.61364, -0.0168197, -0.789407)1.5(0,0.7,0)
(-0.924508, -0.058697, -0.376616)1.5(0,0.7,0)
(-0.228095, 0.882276, 0.411779)1.5(0,0.7,0)
